technology_id,series_id,time,value
652,29,2018,51176.0986628499
652,29,2019,51176.0986628499
652,29,2020,51176.0986628499
652,29,2021,51176.0986628499
652,29,2022,51176.0986628499
652,29,2023,51176.0986628499
652,29,2024,51176.0986628499
652,29,2025,51176.0986628499
652,29,2026,51176.0986628499
652,29,2027,51176.0986628499
652,29,2028,51176.0986628499
652,29,2029,51176.0986628499
652,29,2030,51176.0986628499
652,29,2031,51176.0986628499
652,29,2040,51176.0986628499
652,29,2050,51176.0986628499
652,29,2060,51176.0986628499
652,34,2009,0.3
652,34,2010,0.3
652,34,2011,0.3
652,34,2012,0.3
652,34,2013,0.3
652,34,2014,0.3
652,34,2015,0.3
652,34,2016,0.3
652,34,2017,0.3
652,34,2018,0.3
652,34,2019,0.3
652,34,2020,0.3
652,34,2021,0.3
652,34,2022,0.3
652,34,2023,0.3
652,34,2024,0.3
652,34,2025,0.3
652,34,2026,0.3
652,34,2027,0.3
652,34,2028,0.3
652,34,2029,0.3
652,34,2030,0.3
652,34,2031,0.3
652,34,2040,0.3
652,34,2050,0.3
652,34,2060,0.3
652,31,2009,1
652,31,2010,1
652,31,2011,1
652,31,2012,1
652,31,2013,1
652,31,2014,1
652,31,2015,1
652,31,2016,1
652,31,2017,1
652,31,2018,1
652,31,2019,1
652,31,2020,1
652,31,2021,1
652,31,2022,1
652,31,2023,1
652,31,2024,1
652,31,2025,1
652,31,2026,1
652,31,2027,1
652,31,2028,1
652,31,2029,1
652,31,2030,1
652,31,2031,1
652,31,2040,1
652,31,2050,1
652,31,2060,1
653,103,2009,1
653,103,2010,1
653,103,2011,1
653,103,2012,1
653,103,2013,1
653,103,2014,1
653,103,2015,1
653,103,2016,1
653,103,2017,1
653,103,2018,1
653,103,2019,1
653,103,2020,1
653,103,2021,1
653,103,2022,1
653,103,2023,1
653,103,2024,1
653,103,2025,1
653,103,2026,1
653,103,2027,1
653,103,2028,1
653,103,2029,1
653,103,2030,1
653,103,2031,1
653,103,2040,1
653,103,2050,1
653,103,2060,1
653,61,2009,2014
653,61,2010,2014
653,61,2011,2014
653,61,2012,2014
653,61,2013,2014
653,61,2014,2014
653,61,2015,2014
653,61,2016,2014
653,61,2017,2014
653,61,2018,2014
653,61,2019,2014
653,61,2020,2014
653,61,2021,2014
653,61,2022,2014
653,61,2023,2014
653,61,2024,2014
653,61,2025,2014
653,61,2026,2014
653,61,2027,2014
653,61,2028,2014
653,61,2029,2014
653,61,2030,2014
653,61,2031,2014
653,61,2040,2014
653,61,2050,2014
653,61,2060,2014
653,139,2009,0.952
653,139,2010,0.952
653,139,2011,0.952
653,139,2012,0.952
653,139,2013,0.952
653,139,2014,0.952
653,139,2015,0.952
653,139,2016,0.952
653,139,2017,0.952
653,139,2018,0.952
653,139,2019,0.952
653,139,2020,0.952
653,139,2021,0.952
653,139,2022,0.952
653,139,2023,0.952
653,139,2024,0.952
653,139,2025,0.952
653,139,2026,0.952
653,139,2027,0.952
653,139,2028,0.952
653,139,2029,0.952
653,139,2030,0.952
653,139,2031,0.952
653,139,2040,0.952
653,139,2050,0.952
653,139,2060,0.952
653,140,2009,25
653,140,2010,25
653,140,2011,25
653,140,2012,25
653,140,2013,25
653,140,2014,25
653,140,2015,25
653,140,2016,25
653,140,2017,25
653,140,2018,25
653,140,2019,25
653,140,2020,25
653,140,2021,25
653,140,2022,25
653,140,2023,25
653,140,2024,25
653,140,2025,25
653,140,2026,25
653,140,2027,25
653,140,2028,25
653,140,2029,25
653,140,2030,25
653,140,2031,25
653,140,2040,25
653,140,2050,25
653,140,2060,25
653,63,2009,7000
653,63,2010,7000
653,63,2011,7000
653,63,2012,7000
653,63,2013,7000
653,63,2014,7000
653,63,2015,7000
653,63,2016,7000
653,63,2017,7000
653,63,2018,7000
653,63,2019,7000
653,63,2020,7000
653,63,2021,7000
653,63,2022,7000
653,63,2023,7000
653,63,2024,7000
653,63,2025,7000
653,63,2026,7000
653,63,2027,7000
653,63,2028,7000
653,63,2029,7000
653,63,2030,7000
653,63,2031,7000
653,63,2040,7000
653,63,2050,7000
653,63,2060,7000
653,60,2009,0
653,60,2010,0
653,60,2011,0
653,60,2012,0
653,60,2013,0
653,60,2014,0
653,60,2015,0
653,60,2016,0
653,60,2017,0
653,60,2018,0
653,60,2019,0
653,60,2020,0
653,60,2021,0
653,60,2022,0
653,60,2023,0
653,60,2024,0
653,60,2025,0
653,60,2026,0
653,60,2027,0
653,60,2028,0
653,60,2029,0
653,60,2030,0
653,60,2031,0
653,60,2040,0
653,60,2050,0
653,60,2060,0
653,141,2009,143.887
653,141,2010,143.887
653,141,2011,143.887
653,141,2012,143.887
653,141,2013,143.887
653,141,2014,143.887
653,141,2015,143.887
653,141,2016,143.887
653,141,2017,143.887
653,141,2018,143.887
653,141,2019,143.887
653,141,2020,143.887
653,141,2021,143.887
653,141,2022,143.887
653,141,2023,143.887
653,141,2024,143.887
653,141,2025,143.887
653,141,2026,143.887
653,141,2027,143.887
653,141,2028,143.887
653,141,2029,143.887
653,141,2030,143.887
653,141,2031,143.887
653,141,2040,143.887
653,141,2050,143.887
653,141,2060,143.887
653,59,2009,4
653,59,2010,4
653,59,2011,4
653,59,2012,4
653,59,2013,4
653,59,2014,4
653,59,2015,4
653,59,2016,4
653,59,2017,4
653,59,2018,4
653,59,2019,4
653,59,2020,4
653,59,2021,4
653,59,2022,4
653,59,2023,4
653,59,2024,4
653,59,2025,4
653,59,2026,4
653,59,2027,4
653,59,2028,4
653,59,2029,4
653,59,2030,4
653,59,2031,4
653,59,2040,4
653,59,2050,4
653,59,2060,4
653,138,2009,1
653,138,2010,1
653,138,2011,1
653,138,2012,1
653,138,2013,1
653,138,2014,1
653,138,2015,1
653,138,2016,1
653,138,2017,1
653,138,2018,1
653,138,2019,1
653,138,2020,1
653,138,2021,1
653,138,2022,1
653,138,2023,1
653,138,2024,1
653,138,2025,1
653,138,2026,1
653,138,2027,1
653,138,2028,1
653,138,2029,1
653,138,2030,1
653,138,2031,1
653,138,2040,1
653,138,2050,1
653,138,2060,1
653,28,2009,100
653,28,2010,590
653,28,2011,1080
653,28,2012,1570
653,28,2013,2060
653,28,2014,2550
653,28,2015,3040
653,28,2016,3530
653,28,2017,4020
653,28,2018,4510
653,28,2019,5000
653,28,2020,5000
653,28,2021,5000
653,28,2022,5000
653,28,2023,5000
653,28,2024,5000
653,28,2025,5000
653,28,2026,5000
653,28,2027,5000
653,28,2028,5000
653,28,2029,5000
653,28,2030,5000
653,28,2031,5000
653,28,2040,5000
653,28,2050,5000
653,28,2060,5000
653,29,2009,51176.0986628499
653,29,2010,51176.0986628499
653,29,2011,51176.0986628499
653,29,2012,51176.0986628499
653,29,2013,51176.0986628499
653,29,2014,51176.0986628499
653,29,2015,51176.0986628499
653,29,2016,51176.0986628499
653,29,2017,51176.0986628499
653,29,2018,51176.0986628499
653,29,2019,51176.0986628499
653,29,2020,51176.0986628499
653,29,2021,51176.0986628499
653,29,2022,51176.0986628499
653,29,2023,51176.0986628499
653,29,2024,51176.0986628499
653,29,2025,51176.0986628499
653,29,2026,51176.0986628499
653,29,2027,51176.0986628499
653,29,2028,51176.0986628499
653,29,2029,51176.0986628499
653,29,2030,51176.0986628499
653,29,2031,51176.0986628499
653,29,2040,51176.0986628499
653,29,2050,51176.0986628499
653,29,2060,51176.0986628499
653,34,2009,1
653,34,2010,1
653,34,2011,1
653,34,2012,1
653,34,2013,1
653,34,2014,1
653,34,2015,1
653,34,2016,1
653,34,2017,1
653,34,2018,1
653,34,2019,1
653,34,2020,1
653,34,2021,1
653,34,2022,1
653,34,2023,1
653,34,2024,1
653,34,2025,1
653,34,2026,1
653,34,2027,1
653,34,2028,1
653,34,2029,1
653,34,2030,1
653,34,2031,1
653,34,2040,1
653,34,2050,1
653,34,2060,1
653,31,2009,1
653,31,2010,1
653,31,2011,1
653,31,2012,1
653,31,2013,1
653,31,2014,1
653,31,2015,1
653,31,2016,1
653,31,2017,1
653,31,2018,1
653,31,2019,1
653,31,2020,1
653,31,2021,1
653,31,2022,1
653,31,2023,1
653,31,2024,1
653,31,2025,1
653,31,2026,1
653,31,2027,1
653,31,2028,1
653,31,2029,1
653,31,2030,1
653,31,2031,1
653,31,2040,1
653,31,2050,1
653,31,2060,1
620,91,2009,1
620,91,2010,1
620,91,2011,1
620,91,2012,1
620,91,2013,1
620,91,2014,1
620,91,2015,1
620,91,2016,1
620,91,2017,1
620,91,2018,1
620,91,2019,1
620,91,2020,1
620,91,2021,1
620,91,2022,1
620,91,2023,1
620,91,2024,1
620,91,2025,1
620,91,2026,1
620,91,2027,1
620,91,2028,1
620,91,2029,1
620,91,2030,1
620,91,2031,1
620,91,2040,1
620,91,2050,1
620,91,2060,1
620,103,2009,0.53
620,103,2010,0.53
620,103,2011,0.53
620,103,2012,0.53
620,103,2013,0.53
620,103,2014,0.53
620,103,2015,0.53
620,103,2016,0.53
620,103,2017,0.53
620,103,2018,0.53
620,103,2019,0.53
620,103,2020,0.53
620,103,2021,0.53
620,103,2022,0.53
620,103,2023,0.53
620,103,2024,0.53
620,103,2025,0.53
620,103,2026,0.53
620,103,2027,0.53
620,103,2028,0.53
620,103,2029,0.53
620,103,2030,0.53
620,103,2031,0.53
620,103,2040,0.53
620,103,2050,0.53
620,103,2060,0.53
620,61,2009,2014
620,61,2010,2014
620,61,2011,2014
620,61,2012,2014
620,61,2013,2014
620,61,2014,2014
620,61,2015,2014
620,61,2016,2014
620,61,2017,2014
620,61,2018,2014
620,61,2019,2014
620,61,2020,2014
620,61,2021,2014
620,61,2022,2014
620,61,2023,2014
620,61,2024,2014
620,61,2025,2014
620,61,2026,2014
620,61,2027,2014
620,61,2028,2014
620,61,2029,2014
620,61,2030,2014
620,61,2031,2014
620,61,2040,2014
620,61,2050,2014
620,61,2060,2014
620,139,2009,0.92
620,139,2010,0.92
620,139,2011,0.92
620,139,2012,0.92
620,139,2013,0.92
620,139,2014,0.92
620,139,2015,0.92
620,139,2016,0.92
620,139,2017,0.92
620,139,2018,0.92
620,139,2019,0.92
620,139,2020,0.92
620,139,2021,0.92
620,139,2022,0.92
620,139,2023,0.92
620,139,2024,0.92
620,139,2025,0.92
620,139,2026,0.92
620,139,2027,0.92
620,139,2028,0.92
620,139,2029,0.92
620,139,2030,0.92
620,139,2031,0.92
620,139,2040,0.92
620,139,2050,0.92
620,139,2060,0.92
620,140,2009,25
620,140,2010,25
620,140,2011,25
620,140,2012,25
620,140,2013,25
620,140,2014,25
620,140,2015,25
620,140,2016,25
620,140,2017,25
620,140,2018,25
620,140,2019,25
620,140,2020,25
620,140,2021,25
620,140,2022,25
620,140,2023,25
620,140,2024,25
620,140,2025,25
620,140,2026,25
620,140,2027,25
620,140,2028,25
620,140,2029,25
620,140,2030,25
620,140,2031,25
620,140,2040,25
620,140,2050,25
620,140,2060,25
620,63,2009,1388.3
620,63,2010,1388.3
620,63,2011,1388.3
620,63,2012,1388.3
620,63,2013,1388.3
620,63,2014,1388.3
620,63,2015,1388.3
620,63,2016,1388.3
620,63,2017,1388.3
620,63,2018,1388.3
620,63,2019,1388.3
620,63,2020,1388.3
620,63,2021,1388.3
620,63,2022,1388.3
620,63,2023,1388.3
620,63,2024,1388.3
620,63,2025,1388.3
620,63,2026,1388.3
620,63,2027,1388.3
620,63,2028,1388.3
620,63,2029,1388.3
620,63,2030,1388.3
620,63,2031,1388.3
620,63,2040,1388.3
620,63,2050,1388.3
620,63,2060,1388.3
620,60,2009,0
620,60,2010,0
620,60,2011,0
620,60,2012,0
620,60,2013,0
620,60,2014,0
620,60,2015,0
620,60,2016,0
620,60,2017,0
620,60,2018,0
620,60,2019,0
620,60,2020,0
620,60,2021,0
620,60,2022,0
620,60,2023,0
620,60,2024,0
620,60,2025,0
620,60,2026,0
620,60,2027,0
620,60,2028,0
620,60,2029,0
620,60,2030,0
620,60,2031,0
620,60,2040,0
620,60,2050,0
620,60,2060,0
620,141,2009,143.887
620,141,2010,143.887
620,141,2011,143.887
620,141,2012,143.887
620,141,2013,143.887
620,141,2014,143.887
620,141,2015,143.887
620,141,2016,143.887
620,141,2017,143.887
620,141,2018,143.887
620,141,2019,143.887
620,141,2020,143.887
620,141,2021,143.887
620,141,2022,143.887
620,141,2023,143.887
620,141,2024,143.887
620,141,2025,143.887
620,141,2026,143.887
620,141,2027,143.887
620,141,2028,143.887
620,141,2029,143.887
620,141,2030,143.887
620,141,2031,143.887
620,141,2040,143.887
620,141,2050,143.887
620,141,2060,143.887
620,59,2009,4
620,59,2010,4
620,59,2011,4
620,59,2012,4
620,59,2013,4
620,59,2014,4
620,59,2015,4
620,59,2016,4
620,59,2017,4
620,59,2018,4
620,59,2019,4
620,59,2020,4
620,59,2021,4
620,59,2022,4
620,59,2023,4
620,59,2024,4
620,59,2025,4
620,59,2026,4
620,59,2027,4
620,59,2028,4
620,59,2029,4
620,59,2030,4
620,59,2031,4
620,59,2040,4
620,59,2050,4
620,59,2060,4
620,138,2009,0.924
620,138,2010,0.924
620,138,2011,0.924
620,138,2012,0.924
620,138,2013,0.924
620,138,2014,0.924
620,138,2015,0.924
620,138,2016,0.924
620,138,2017,0.924
620,138,2018,0.924
620,138,2019,0.924
620,138,2020,0.924
620,138,2021,0.924
620,138,2022,0.924
620,138,2023,0.924
620,138,2024,0.924
620,138,2025,0.924
620,138,2026,0.924
620,138,2027,0.924
620,138,2028,0.924
620,138,2029,0.924
620,138,2030,0.924
620,138,2031,0.924
620,138,2040,0.924
620,138,2050,0.924
620,138,2060,0.924
620,28,2009,100
620,28,2010,590
620,28,2011,1080
620,28,2012,1570
620,28,2013,2060
620,28,2014,2550
620,28,2015,3040
620,28,2016,3530
620,28,2017,4020
620,28,2018,4510
620,28,2019,5000
620,28,2020,5000
620,28,2021,5000
620,28,2022,5000
620,28,2023,5000
620,28,2024,5000
620,28,2025,5000
620,28,2026,5000
620,28,2027,5000
620,28,2028,5000
620,28,2029,5000
620,28,2030,5000
620,28,2031,5000
620,28,2040,5000
620,28,2050,5000
620,28,2060,5000
620,29,2009,51176.0986628499
620,29,2010,51176.0986628499
620,29,2011,51176.0986628499
620,29,2012,51176.0986628499
620,29,2013,51176.0986628499
620,29,2014,51176.0986628499
620,29,2015,51176.0986628499
620,29,2016,51176.0986628499
620,29,2017,51176.0986628499
620,29,2018,51176.0986628499
620,29,2019,51176.0986628499
620,29,2020,51176.0986628499
620,29,2021,51176.0986628499
620,29,2022,51176.0986628499
620,29,2023,51176.0986628499
620,29,2024,51176.0986628499
620,29,2025,51176.0986628499
620,29,2026,51176.0986628499
620,29,2027,51176.0986628499
620,29,2028,51176.0986628499
620,29,2029,51176.0986628499
620,29,2030,51176.0986628499
620,29,2031,51176.0986628499
620,29,2040,51176.0986628499
620,29,2050,51176.0986628499
620,29,2060,51176.0986628499
620,34,2009,1
620,34,2010,1
620,34,2011,1
620,34,2012,1
620,34,2013,1
620,34,2014,1
620,34,2015,1
620,34,2016,1
620,34,2017,1
620,34,2018,1
620,34,2019,1
620,34,2020,1
620,34,2021,1
620,34,2022,1
620,34,2023,1
620,34,2024,1
620,34,2025,1
620,34,2026,1
620,34,2027,1
620,34,2028,1
620,34,2029,1
620,34,2030,1
620,34,2031,1
620,34,2040,1
620,34,2050,1
620,34,2060,1
620,31,2009,1
620,31,2010,1
620,31,2011,1
620,31,2012,1
620,31,2013,1
620,31,2014,1
620,31,2015,1
620,31,2016,1
620,31,2017,1
620,31,2018,1
620,31,2019,1
620,31,2020,1
620,31,2021,1
620,31,2022,1
620,31,2023,1
620,31,2024,1
620,31,2025,1
620,31,2026,1
620,31,2027,1
620,31,2028,1
620,31,2029,1
620,31,2030,1
620,31,2031,1
620,31,2040,1
620,31,2050,1
620,31,2060,1
605,99,2009,1
605,99,2010,1
605,99,2011,1
605,99,2012,1
605,99,2013,1
605,99,2014,1
605,99,2015,1
605,99,2016,1
605,99,2017,1
605,99,2018,1
605,99,2019,1
605,99,2020,1
605,99,2021,1
605,99,2022,1
605,99,2023,1
605,99,2024,1
605,99,2025,1
605,99,2026,1
605,99,2027,1
605,99,2028,1
605,99,2029,1
605,99,2030,1
605,99,2031,1
605,99,2040,1
605,99,2050,1
605,99,2060,1
605,141,2009,47
605,141,2010,47
605,141,2011,47
605,141,2012,47
605,141,2013,47
605,141,2014,47
605,141,2015,47
605,141,2016,47
605,141,2017,47
605,141,2018,47
605,141,2019,47
605,141,2020,47
605,141,2021,47
605,141,2022,47
605,141,2023,47
605,141,2024,47
605,141,2025,47
605,141,2026,47
605,141,2027,47
605,141,2028,47
605,141,2029,47
605,141,2030,47
605,141,2031,47
605,141,2040,47
605,141,2050,47
605,141,2060,47
605,30,2009,0
605,30,2010,0
605,30,2011,0
605,30,2012,0
605,30,2013,0
605,30,2014,0
605,30,2015,0
605,30,2016,0
605,30,2017,0
605,30,2018,0
605,30,2019,0
605,30,2020,0
605,30,2021,0
605,30,2022,0
605,30,2023,0
605,30,2024,0
605,30,2025,0
605,30,2026,0
605,30,2027,0
605,30,2028,0
605,30,2029,0
605,30,2030,0
605,30,2031,0
605,30,2040,0
605,30,2050,0
605,30,2060,0
663,129,2009,1
663,129,2010,1
663,129,2011,1
663,129,2012,1
663,129,2013,1
663,129,2014,1
663,129,2015,1
663,129,2016,1
663,129,2017,1
663,129,2018,1
663,129,2019,1
663,129,2020,1
663,129,2021,1
663,129,2022,1
663,129,2023,1
663,129,2024,1
663,129,2025,1
663,129,2026,1
663,129,2027,1
663,129,2028,1
663,129,2029,1
663,129,2030,1
663,129,2031,1
663,129,2040,1
663,129,2050,1
663,129,2060,1
663,141,2009,514
663,141,2010,524
663,141,2011,534
663,141,2012,544
663,141,2013,554
663,141,2014,564
663,141,2015,574
663,141,2016,584
663,141,2017,594
663,141,2018,604
663,141,2019,614
663,141,2020,622
663,141,2021,630
663,141,2022,638
663,141,2023,646
663,141,2024,654
663,141,2025,662
663,141,2026,670
663,141,2027,678
663,141,2028,686
663,141,2029,695
663,141,2030,695
663,141,2031,695
663,141,2040,695
663,141,2050,695
663,141,2060,695
663,30,2009,2.54
663,30,2010,2.54
663,30,2011,2.54
663,30,2012,2.54
663,30,2013,2.54
663,30,2014,2.54
663,30,2015,2.54
663,30,2016,2.54
663,30,2017,2.54
663,30,2018,2.54
663,30,2019,2.54
663,30,2020,2.54
663,30,2021,2.54
663,30,2022,2.54
663,30,2023,2.54
663,30,2024,2.54
663,30,2025,2.54
663,30,2026,2.54
663,30,2027,2.54
663,30,2028,2.54
663,30,2029,2.54
663,30,2030,2.54
663,30,2031,2.54
663,30,2040,2.54
663,30,2050,2.54
663,30,2060,2.54
664,132,2009,1
664,132,2010,1
664,132,2011,1
664,132,2012,1
664,132,2013,1
664,132,2014,1
664,132,2015,1
664,132,2016,1
664,132,2017,1
664,132,2018,1
664,132,2019,1
664,132,2020,1
664,132,2021,1
664,132,2022,1
664,132,2023,1
664,132,2024,1
664,132,2025,1
664,132,2026,1
664,132,2027,1
664,132,2028,1
664,132,2029,1
664,132,2030,1
664,132,2031,1
664,132,2040,1
664,132,2050,1
664,132,2060,1
664,141,2009,795
664,141,2010,811
664,141,2011,827
664,141,2012,843
664,141,2013,859
664,141,2014,875
664,141,2015,891
664,141,2016,907
664,141,2017,923
664,141,2018,939
664,141,2019,954
664,141,2020,966
664,141,2021,978
664,141,2022,990
664,141,2023,1002
664,141,2024,1014
664,141,2025,1026
664,141,2026,1038
664,141,2027,1050
664,141,2028,1062
664,141,2029,1076
664,141,2030,1076
664,141,2031,1076
664,141,2040,1076
664,141,2050,1076
664,141,2060,1076
664,30,2009,2.34
664,30,2010,2.34
664,30,2011,2.34
664,30,2012,2.34
664,30,2013,2.34
664,30,2014,2.34
664,30,2015,2.34
664,30,2016,2.34
664,30,2017,2.34
664,30,2018,2.34
664,30,2019,2.34
664,30,2020,2.34
664,30,2021,2.34
664,30,2022,2.34
664,30,2023,2.34
664,30,2024,2.34
664,30,2025,2.34
664,30,2026,2.34
664,30,2027,2.34
664,30,2028,2.34
664,30,2029,2.34
664,30,2030,2.34
664,30,2031,2.34
664,30,2040,2.34
664,30,2050,2.34
664,30,2060,2.34
608,133,2009,1
608,133,2010,1
608,133,2011,1
608,133,2012,1
608,133,2013,1
608,133,2014,1
608,133,2015,1
608,133,2016,1
608,133,2017,1
608,133,2018,1
608,133,2019,1
608,133,2020,1
608,133,2021,1
608,133,2022,1
608,133,2023,1
608,133,2024,1
608,133,2025,1
608,133,2026,1
608,133,2027,1
608,133,2028,1
608,133,2029,1
608,133,2030,1
608,133,2031,1
608,133,2040,1
608,133,2050,1
608,133,2060,1
608,141,2009,596
608,141,2010,608
608,141,2011,620
608,141,2012,632
608,141,2013,644
608,141,2014,656
608,141,2015,668
608,141,2016,680
608,141,2017,692
608,141,2018,704
608,141,2019,715
608,141,2020,724
608,141,2021,733
608,141,2022,742
608,141,2023,751
608,141,2024,760
608,141,2025,769
608,141,2026,778
608,141,2027,787
608,141,2028,796
608,141,2029,807
608,141,2030,807
608,141,2031,807
608,141,2040,807
608,141,2050,807
608,141,2060,807
608,30,2009,2.31
608,30,2010,2.31
608,30,2011,2.31
608,30,2012,2.31
608,30,2013,2.31
608,30,2014,2.31
608,30,2015,2.31
608,30,2016,2.31
608,30,2017,2.31
608,30,2018,2.31
608,30,2019,2.31
608,30,2020,2.31
608,30,2021,2.31
608,30,2022,2.31
608,30,2023,2.31
608,30,2024,2.31
608,30,2025,2.31
608,30,2026,2.31
608,30,2027,2.31
608,30,2028,2.31
608,30,2029,2.31
608,30,2030,2.31
608,30,2031,2.31
608,30,2040,2.31
608,30,2050,2.31
608,30,2060,2.31
660,128,2009,1
660,128,2010,1
660,128,2011,1
660,128,2012,1
660,128,2013,1
660,128,2014,1
660,128,2015,1
660,128,2016,1
660,128,2017,1
660,128,2018,1
660,128,2019,1
660,128,2020,1
660,128,2021,1
660,128,2022,1
660,128,2023,1
660,128,2024,1
660,128,2025,1
660,128,2026,1
660,128,2027,1
660,128,2028,1
660,128,2029,1
660,128,2030,1
660,128,2031,1
660,128,2040,1
660,128,2050,1
660,128,2060,1
660,141,2009,325
660,141,2010,329
660,141,2011,333
660,141,2012,337
660,141,2013,341
660,141,2014,345
660,141,2015,349
660,141,2016,353
660,141,2017,357
660,141,2018,361
660,141,2019,365
660,141,2020,371
660,141,2021,377
660,141,2022,383
660,141,2023,389
660,141,2024,395
660,141,2025,401
660,141,2026,407
660,141,2027,413
660,141,2028,419
660,141,2029,425
660,141,2030,425
660,141,2031,425
660,141,2040,425
660,141,2050,425
660,141,2060,425
660,30,2009,1.77
660,30,2010,1.77
660,30,2011,1.77
660,30,2012,1.77
660,30,2013,1.77
660,30,2014,1.77
660,30,2015,1.77
660,30,2016,1.77
660,30,2017,1.77
660,30,2018,1.77
660,30,2019,1.77
660,30,2020,1.77
660,30,2021,1.77
660,30,2022,1.77
660,30,2023,1.77
660,30,2024,1.77
660,30,2025,1.77
660,30,2026,1.77
660,30,2027,1.77
660,30,2028,1.77
660,30,2029,1.77
660,30,2030,1.77
660,30,2031,1.77
660,30,2040,1.77
660,30,2050,1.77
660,30,2060,1.77
606,100,2009,1
606,100,2010,1
606,100,2011,1
606,100,2012,1
606,100,2013,1
606,100,2014,1
606,100,2015,1
606,100,2016,1
606,100,2017,1
606,100,2018,1
606,100,2019,1
606,100,2020,1
606,100,2021,1
606,100,2022,1
606,100,2023,1
606,100,2024,1
606,100,2025,1
606,100,2026,1
606,100,2027,1
606,100,2028,1
606,100,2029,1
606,100,2030,1
606,100,2031,1
606,100,2040,1
606,100,2050,1
606,100,2060,1
606,141,2009,63
606,141,2010,66
606,141,2011,69
606,141,2012,72
606,141,2013,75
606,141,2014,78
606,141,2015,81
606,141,2016,84
606,141,2017,87
606,141,2018,90
606,141,2019,93
606,141,2020,96
606,141,2021,99
606,141,2022,102
606,141,2023,105
606,141,2024,108
606,141,2025,111
606,141,2026,114
606,141,2027,117
606,141,2028,120
606,141,2029,123
606,141,2030,123
606,141,2031,123
606,141,2040,123
606,141,2050,123
606,141,2060,123
606,30,2009,3.04
606,30,2010,3.04
606,30,2011,3.04
606,30,2012,3.04
606,30,2013,3.04
606,30,2014,3.04
606,30,2015,3.04
606,30,2016,3.04
606,30,2017,3.04
606,30,2018,3.04
606,30,2019,3.04
606,30,2020,3.04
606,30,2021,3.04
606,30,2022,3.04
606,30,2023,3.04
606,30,2024,3.04
606,30,2025,3.04
606,30,2026,3.04
606,30,2027,3.04
606,30,2028,3.04
606,30,2029,3.04
606,30,2030,3.04
606,30,2031,3.04
606,30,2040,3.04
606,30,2050,3.04
606,30,2060,3.04
614,142,2009,849.2
614,142,2010,892.2
614,142,2011,939.9
614,142,2012,991.2
614,142,2013,1045.2
614,142,2014,1102.3
614,142,2015,1173.8
614,142,2016,1249.7
614,142,2017,1330.3
614,142,2018,1415.9
614,142,2019,1506.8
614,142,2020,1583.8
614,142,2021,1664.7
614,142,2022,1749.7
614,142,2023,1839.1
614,142,2024,1933
614,142,2025,2031.8
614,142,2026,2135.5
614,142,2027,2244.6
614,142,2028,2359.2
614,142,2029,2479.7
614,142,2030,2605.1
614,142,2031,4059.8
614,142,2040,6646.6
614,142,2050,6646.6
614,142,2060,6646.6
656,142,2009,20.6
656,142,2010,21.9
656,142,2011,23.3
656,142,2012,24.8
656,142,2013,26.4
656,142,2014,28.1
656,142,2015,38.9
656,142,2016,50.9
656,142,2017,64.3
656,142,2018,79.1
656,142,2019,95.6
656,142,2020,100.4
656,142,2021,105.4
656,142,2022,110.7
656,142,2023,116.2
656,142,2024,122
656,142,2025,128.1
656,142,2026,134.5
656,142,2027,141.2
656,142,2028,148.3
656,142,2029,155.7
656,142,2030,163.5
656,142,2031,253.6
656,142,2040,413.2
656,142,2050,413.2
656,142,2060,413.2
658,142,2009,420.2
658,142,2010,442.6
658,142,2011,468.3
658,142,2012,495.5
658,142,2013,524.1
658,142,2014,554.3
658,142,2015,567
658,142,2016,579
658,142,2017,590.1
658,142,2018,600.3
658,142,2019,609.4
658,142,2020,645.2
658,142,2021,682.9
658,142,2022,722.9
658,142,2023,765.2
658,142,2024,809.8
658,142,2025,857
658,142,2026,906.9
658,142,2027,959.7
658,142,2028,1015.5
658,142,2029,1074.4
658,142,2030,1128.1
658,142,2031,1750.1
658,142,2040,2850.8
658,142,2050,2850.8
658,142,2060,2850.8
554,66,2009,1
554,66,2010,1
554,66,2011,1
554,66,2012,1
554,66,2013,1
554,66,2014,1
554,66,2015,1
554,66,2016,1
554,66,2017,1
554,66,2018,1
554,66,2019,1
554,66,2020,1
554,66,2021,1
554,66,2022,1
554,66,2023,1
554,66,2024,1
554,66,2025,1
554,66,2026,1
554,66,2027,1
554,66,2028,1
554,66,2029,1
554,66,2030,1
554,66,2031,1
554,66,2040,1
554,66,2050,1
554,66,2060,1
554,130,2009,0.98
554,130,2010,0.98
554,130,2011,0.98
554,130,2012,0.98
554,130,2013,0.98
554,130,2014,0.98
554,130,2015,0.98
554,130,2016,0.98
554,130,2017,0.98
554,130,2018,0.98
554,130,2019,0.98
554,130,2020,0.981
554,130,2021,0.982
554,130,2022,0.983
554,130,2023,0.984
554,130,2024,0.985
554,130,2025,0.986
554,130,2026,0.987
554,130,2027,0.988
554,130,2028,0.989
554,130,2029,0.99
554,130,2030,0.99
554,130,2031,0.99
554,130,2040,0.99
554,130,2050,0.99
554,130,2060,0.99
554,140,2009,60
554,140,2010,60
554,140,2011,60
554,140,2012,60
554,140,2013,60
554,140,2014,60
554,140,2015,60
554,140,2016,60
554,140,2017,60
554,140,2018,60
554,140,2019,60
554,140,2020,60
554,140,2021,60
554,140,2022,60
554,140,2023,60
554,140,2024,60
554,140,2025,60
554,140,2026,60
554,140,2027,60
554,140,2028,60
